filepath,label,tx,ty,tz,qx,qy,qz,qw
val/morobot-s_Achse-2B_yellow/morobot-s_Achse-2B_yellow_view_0196.png,morobot-s_Achse-2B_yellow,61.61005635193867,68.05069693593542,-222.94476925288942,0.17607833382314922,-0.06321724731482394,-0.33194430021278265,0.9245609669222717
train/morobot-s_Achse-3A_gray/morobot-s_Achse-3A_gray_view_0195.png,morobot-s_Achse-3A_gray,-101.24573269039132,-21.84042096749527,-231.41439384255563,0.13915921416322666,0.16010844173082592,0.7375808961036365,0.6410728677014467
train/morobot-s_Achse-3B_gray/morobot-s_Achse-3B_gray_view_0197.png,morobot-s_Achse-3B_gray,7.564263021949027,-86.66860327832168,-241.8120087978462,-0.00412929068082828,0.15805995368363623,0.9870840943812518,-0.025787412036577764
train/morobot-s_Achse-3A-rrr_gray/morobot-s_Achse-3A-rrr_gray_view_0197.png,morobot-s_Achse-3A-rrr_gray,7.68479624986589,-86.77483501196832,-242.36284286209434,-0.004129290680828279,0.15805995368363626,0.9870840943812517,-0.02578741203657776
train/morobot-s_Zahnrad_gray/morobot-s_Zahnrad_gray_view_0195.png,morobot-s_Zahnrad_gray,-27.1550372252028,-2.6633637603336227,-52.67563159482043,0.13915921416322657,0.1601084417308259,0.7375808961036365,0.6410728677014467
val/morobot-s_Achse-2B_gray/morobot-s_Achse-2B_gray_view_0196.png,morobot-s_Achse-2B_gray,61.61005635193867,68.05069693593542,-222.94476925288942,0.17607833382314922,-0.06321724731482394,-0.33194430021278265,0.9245609669222717
train/morobot-s_Achse-2B_yellow/morobot-s_Achse-2B_yellow_view_0197.png,morobot-s_Achse-2B_yellow,9.198802416648048,-75.44174165484914,-227.76443935121978,-0.004129290680828279,0.15805995368363626,0.9870840943812517,-0.02578741203657776
train/morobot-s_Achse-3A_gray/morobot-s_Achse-3A_gray_view_0196.png,morobot-s_Achse-3A_gray,62.97130576388576,65.16277370801697,-236.5114722881286,0.17607833382314922,-0.06321724731482395,-0.33194430021278265,0.9245609669222717
train/morobot-s_Achse-3B_gray/morobot-s_Achse-3B_gray_view_0198.png,morobot-s_Achse-3B_gray,-40.76180726012268,36.21730869052336,-246.9082273934022,0.11295219017075203,0.047347679305645825,0.3836817860845821,0.915307755362613
val/morobot-s_Achse-3A-rrr_gray/morobot-s_Achse-3A-rrr_gray_view_0198.png,morobot-s_Achse-3A-rrr_gray,-40.75990725545113,36.412743360604836,-247.47157190666522,0.11295219017075203,0.047347679305645825,0.3836817860845821,0.915307755362613
train/morobot-s_Zahnrad_gray/morobot-s_Zahnrad_gray_view_0196.png,morobot-s_Zahnrad_gray,12.079171354765226,18.123160702370235,-53.89340924301342,0.17607833382314922,-0.06321724731482396,-0.33194430021278276,0.9245609669222716
train/morobot-s_Achse-2B_gray/morobot-s_Achse-2B_gray_view_0197.png,morobot-s_Achse-2B_gray,9.198802416648048,-75.44174165484914,-227.76443935121978,-0.004129290680828279,0.15805995368363626,0.9870840943812517,-0.02578741203657776
train/morobot-s_Achse-2B_yellow/morobot-s_Achse-2B_yellow_view_0198.png,morobot-s_Achse-2B_yellow,-36.5048328456658,40.77571336930751,-232.58410944955017,0.11295219017075203,0.04734767930564583,0.3836817860845822,0.915307755362613
train/morobot-s_Achse-3A_gray/morobot-s_Achse-3A_gray_view_0197.png,morobot-s_Achse-3A_gray,7.543389062374618,-86.58873644143404,-241.60855073370155,-0.004129290680828279,0.15805995368363626,0.9870840943812517,-0.02578741203657776
train/morobot-s_Achse-3B_gray/morobot-s_Achse-3B_gray_view_0199.png,morobot-s_Achse-3B_gray,39.33298146401135,-8.481050334766858,-252.00444598895822,-0.049109765966994394,0.050874658590176695,0.7176753767872635,-0.6927785025195711
val/morobot-s_Achse-3A-rrr_gray/morobot-s_Achse-3A-rrr_gray_view_0199.png,morobot-s_Achse-3A-rrr_gray,39.53150211042007,-8.395343403233039,-252.58030095123613,-0.049109765966994394,0.050874658590176695,0.7176753767872635,-0.6927785025195711
train/morobot-s_Zahnrad_gray/morobot-s_Zahnrad_gray_view_0197.png,morobot-s_Zahnrad_gray,-1.1634888800658558,-18.13282380185906,-55.111186891206415,-0.00412929068082828,0.15805995368363632,0.9870840943812517,-0.025787412036577754
train/morobot-s_Achse-2B_gray/morobot-s_Achse-2B_gray_view_0198.png,morobot-s_Achse-2B_gray,-36.5048328456658,40.77571336930751,-232.58410944955017,0.11295219017075203,0.04734767930564583,0.3836817860845822,0.915307755362613
train/morobot-s_Achse-2B_yellow/morobot-s_Achse-2B_yellow_view_0199.png,morobot-s_Achse-2B_yellow,39.24357766844027,-1.4970699501691633,-237.40377954788053,-0.04910976596699439,0.05087465859017667,0.7176753767872636,-0.6927785025195711
val/morobot-s_Achse-3A_gray/morobot-s_Achse-3A_gray_view_0198.png,morobot-s_Achse-3A_gray,-40.7908349461457,36.317909224662486,-246.7056291792745,0.11295219017075203,0.04734767930564583,0.3836817860845822,0.915307755362613
train/morobot-s_Linearachse_gray/morobot-s_Linearachse_gray_view_0100.png,morobot-s_Linearachse_gray,6.977010532158366,-17.72697576860962,133.6562131613569,-0.1838854783633531,0.9804010051234551,0.06949878459032989,-0.013035295948574808
train/morobot-s_Achse-3B-rrr_gray/morobot-s_Achse-3B-rrr_gray_view_0100.png,morobot-s_Achse-3B-rrr_gray,17.891719432484365,-30.643812856132147,235.99831766653824,-0.1838854783633531,0.980401005123455,0.06949878459032988,-0.013035295948574808
train/morobot-s_Zahnrad_gray/morobot-s_Zahnrad_gray_view_0198.png,morobot-s_Zahnrad_gray,-12.71134678903178,11.231638115839475,-56.32896453939941,0.11295219017075206,0.04734767930564584,0.38368178608458214,0.915307755362613
train/morobot-s_Achse-2B_gray/morobot-s_Achse-2B_gray_view_0199.png,morobot-s_Achse-2B_gray,39.24357766844027,-1.4970699501691633,-237.40377954788053,-0.04910976596699439,0.05087465859017667,0.7176753767872636,-0.6927785025195711
train/morobot-s_Achse-3B-rrr_yellow/morobot-s_Achse-3B-rrr_yellow_view_0100.png,morobot-s_Achse-3B-rrr_yellow,17.891719432484365,-30.643812856132147,235.99831766653824,-0.1838854783633531,0.980401005123455,0.06949878459032988,-0.013035295948574808
train/morobot-s_Linearachse_gray/morobot-s_Linearachse_gray_view_0101.png,morobot-s_Linearachse_gray,-28.882793000282156,14.124175185271236,130.99136027781367,0.8428623603006398,0.5240067190298558,0.06466426863734377,0.1040121741028302
train/morobot-s_Achse-3A_gray/morobot-s_Achse-3A_gray_view_0199.png,morobot-s_Achse-3A_gray,39.31746762244959,-8.387991448232565,-251.80270762484744,-0.049109765966994394,0.050874658590176695,0.7176753767872635,-0.6927785025195711
train/morobot-s_Achse-3B-rrr_gray/morobot-s_Achse-3B-rrr_gray_view_0101.png,morobot-s_Achse-3B-rrr_gray,-46.31396911504696,26.384527418383037,231.22699441846237,0.8428623603006398,0.5240067190298558,0.06466426863734374,0.10401217410283016
train/morobot-s_Zahnrad_gray/morobot-s_Zahnrad_gray_view_0199.png,morobot-s_Zahnrad_gray,6.427872146758232,0.550647590949064,-57.546742187592415,-0.049109765966994394,0.050874658590176695,0.7176753767872635,-0.6927785025195711
train/morobot-s_Achse-3B_yellow/morobot-s_Achse-3B_yellow_view_0100.png,morobot-s_Achse-3B_yellow,17.873931783458232,-30.486167270336182,235.55380298106857,0.0016992524397842948,0.9974954198096079,0.06586089856582557,-0.02573600668522687
train/morobot-s_Achse-3B-rrr_yellow/morobot-s_Achse-3B-rrr_yellow_view_0101.png,morobot-s_Achse-3B-rrr_yellow,-46.31396911504696,26.384527418383037,231.22699441846237,0.8428623603006398,0.5240067190298558,0.06466426863734374,0.10401217410283016
train/morobot-s_Achse-1B_gray/morobot-s_Achse-1B_gray_view_0100.png,morobot-s_Achse-1B_gray,1.9491948541758557,-29.337398982628525,219.59137899754546,-0.1838854783633531,0.980401005123455,0.06949878459032988,-0.013035295948574808
train/morobot-s_Linearachse_gray/morobot-s_Linearachse_gray_view_0102.png,morobot-s_Linearachse_gray,40.1125621432759,11.420435551415107,128.32650739427046,0.7897835675962407,-0.5926566597575315,-0.09490101676726323,0.12646658458478127
train/morobot-s_Achse-3B-rrr_gray/morobot-s_Achse-3B-rrr_gray_view_0102.png,morobot-s_Achse-3B-rrr_gray,77.21973289104754,21.543578842411613,226.45567117038647,0.7897835675962407,-0.5926566597575315,-0.09490101676726324,0.1264665845847813
val/morobot-s_Achse-3A_yellow/morobot-s_Achse-3A_yellow_view_0100.png,morobot-s_Achse-3A_yellow,17.120944885945207,-30.60297617508926,235.22440917289632,-0.1838854783633531,0.980401005123455,0.06949878459032988,-0.01303529594857481
val/morobot-s_Achse-3B_yellow/morobot-s_Achse-3B_yellow_view_0101.png,morobot-s_Achse-3B_yellow,-46.231652395036996,26.453258981924883,230.78991879819114,0.8428623603006398,0.5240067190298558,0.06466426863734374,0.10401217410283016
train/morobot-s_Achse-3B-rrr_yellow/morobot-s_Achse-3B-rrr_yellow_view_0102.png,morobot-s_Achse-3B-rrr_yellow,77.21973289104754,21.543578842411613,226.45567117038647,0.7897835675962407,-0.5926566597575315,-0.09490101676726324,0.1264665845847813
train/morobot-s_Linearachse_gray/morobot-s_Linearachse_gray_view_0103.png,morobot-s_Linearachse_gray,-25.260824696825722,-42.06523329341171,125.66165451072723,0.26480895872317733,0.9459789719544227,0.18015729321555246,0.05043163393392548
train/morobot-s_Achse-1B_gray/morobot-s_Achse-1B_gray_view_0101.png,morobot-s_Achse-1B_gray,-58.04306839247388,23.948521309862098,215.13316841202197,0.8428623603006398,0.5240067190298558,0.06466426863734374,0.10401217410283019
train/morobot-s_Achse-3B-rrr_gray/morobot-s_Achse-3B-rrr_gray_view_0103.png,morobot-s_Achse-3B-rrr_gray,-39.82896512972459,-74.22058764279267,221.6843479223106,0.26480895872317733,0.9459789719544227,0.18015729321555246,0.05043163393392548
val/morobot-s_Achse-3A_yellow/morobot-s_Achse-3A_yellow_view_0101.png,morobot-s_Achse-3A_yellow,-46.90272175447487,26.263689838297616,230.46661253557264,0.8428623603006398,0.5240067190298558,0.06466426863734373,0.10401217410283016
train/morobot-s_Achse-3B_yellow/morobot-s_Achse-3B_yellow_view_0102.png,morobot-s_Achse-3B_yellow,77.10944575345913,21.61985802538869,226.0260346153137,0.7897835675962407,-0.5926566597575315,-0.09490101676726323,0.12646658458478127
train/morobot-s_Achse-3B-rrr_yellow/morobot-s_Achse-3B-rrr_yellow_view_0103.png,morobot-s_Achse-3B-rrr_yellow,-39.82896512972459,-74.22058764279267,221.6843479223106,0.26480895872317733,0.9459789719544227,0.18015729321555246,0.05043163393392548
train/morobot-s_Achse-1B_gray/morobot-s_Achse-1B_gray_view_0102.png,morobot-s_Achse-1B_gray,57.3838748930328,19.42525447941334,210.67495782649848,0.7897835675962407,-0.5926566597575315,-0.09490101676726324,0.1264665845847813
train/morobot-s_Linearachse_gray/morobot-s_Linearachse_gray_view_0104.png,morobot-s_Linearachse_gray,-10.57868662851693,53.980253827340775,122.99680162718403,0.9725644911343132,0.09548984545308734,0.020728208169945597,0.21111689033818068
train/morobot-s_Achse-3B-rrr_gray/morobot-s_Achse-3B-rrr_gray_view_0104.png,morobot-s_Achse-3B-rrr_gray,-13.54112495310744,97.74540282595876,216.91302467423475,0.9725644911343132,0.09548984545308734,0.020728208169945597,0.21111689033818068
val/morobot-s_Achse-3A_yellow/morobot-s_Achse-3A_yellow_view_0102.png,morobot-s_Achse-3A_yellow,76.28076455359754,21.436465259560073,225.70881589824893,0.7897835675962407,-0.5926566597575315,-0.09490101676726323,0.12646658458478127
train/morobot-s_Achse-3B_yellow/morobot-s_Achse-3B_yellow_view_0103.png,morobot-s_Achse-3B_yellow,-39.756759308714905,-73.99500063866867,221.26215043243627,0.26480895872317745,0.9459789719544227,0.18015729321555246,0.05043163393392549
train/morobot-s_Achse-3B-rrr_yellow/morobot-s_Achse-3B-rrr_yellow_view_0104.png,morobot-s_Achse-3B-rrr_yellow,-13.54112495310744,97.74540282595876,216.91302467423475,0.9725644911343132,0.09548984545308734,0.020728208169945597,0.21111689033818068
val/morobot-s_Achse-1B_gray/morobot-s_Achse-1B_gray_view_0103.png,morobot-s_Achse-1B_gray,-51.983635419412316,-70.05449747626075,206.21674724097502,0.26480895872317733,0.9459789719544227,0.18015729321555246,0.050431633933925475
train/morobot-s_Linearachse_gray/morobot-s_Linearachse_gray_view_0105.png,morobot-s_Linearachse_gray,49.13319660334402,-36.168887556809494,120.33194874364082,-0.4391153352676191,0.867281800992507,0.2092308280226196,-0.10593611567812428
train/morobot-s_Achse-3B-rrr_gray/morobot-s_Achse-3B-rrr_gray_view_0105.png,morobot-s_Achse-3B-rrr_gray,93.37085446984568,-63.66339266010502,212.14170142615887,-0.4391153352676192,0.8672818009925071,0.20923082802261972,-0.10593611567812433
train/morobot-s_Achse-3A_yellow/morobot-s_Achse-3A_yellow_view_0103.png,morobot-s_Achse-3A_yellow,-40.43610263223451,-74.0562116331971,220.95101926092525,0.26480895872317733,0.9459789719544227,0.18015729321555246,0.050431633933925475
train/morobot-s_Achse-3B_yellow/morobot-s_Achse-3B_yellow_view_0104.png,morobot-s_Achse-3B_yellow,-13.509905027798473,97.70287422598332,216.49826624955887,0.9725644911343132,0.09548984545308734,0.020728208169945597,0.21111689033818068
train/morobot-s_Achse-3B-rrr_yellow/morobot-s_Achse-3B-rrr_yellow_view_0105.png,morobot-s_Achse-3B-rrr_yellow,93.37085446984568,-63.66339266010502,212.14170142615887,-0.4391153352676192,0.8672818009925071,0.20923082802261972,-0.10593611567812433
train/morobot-s_Achse-1B_gray/morobot-s_Achse-1B_gray_view_0104.png,morobot-s_Achse-1B_gray,-27.420904861761308,90.62642041522513,201.75853665545156,0.9725644911343132,0.09548984545308732,0.020728208169945597,0.21111689033818068
train/morobot-s_Linearachse_gray/morobot-s_Linearachse_gray_view_0106.png,morobot-s_Linearachse_gray,-65.14557342604017,-7.302860822436453,117.66709586009759,0.6457662765232741,0.719712384293383,0.18976226203563099,0.17026533383845496
train/morobot-s_Achse-3B-rrr_gray/morobot-s_Achse-3B-rrr_gray_view_0106.png,morobot-s_Achse-3B-rrr_gray,-111.24117329723002,-11.979809942335068,207.37037817808297,0.6457662765232741,0.7197123842933829,0.18976226203563099,0.17026533383845496
train/morobot-s_Achse-3A_yellow/morobot-s_Achse-3A_yellow_view_0104.png,morobot-s_Achse-3A_yellow,-14.222787983043816,97.42225851996386,216.1932226236016,0.9725644911343132,0.09548984545308731,0.020728208169945597,0.21111689033818068
val/morobot-s_Achse-3B_yellow/morobot-s_Achse-3B_yellow_view_0105.png,morobot-s_Achse-3B_yellow,93.23538579661073,-63.45426558914958,211.7343820666814,-0.4391153352676192,0.8672818009925071,0.20923082802261972,-0.10593611567812433
train/morobot-s_Achse-3B-rrr_yellow/morobot-s_Achse-3B-rrr_yellow_view_0106.png,morobot-s_Achse-3B-rrr_yellow,-111.24117329723002,-11.979809942335068,207.37037817808297,0.6457662765232741,0.7197123842933829,0.18976226203563099,0.17026533383845496
val/morobot-s_Achse-1B_gray/morobot-s_Achse-1B_gray_view_0105.png,morobot-s_Achse-1B_gray,72.47509748410582,-60.190106409435884,197.30032606992808,-0.4391153352676192,0.8672818009925071,0.20923082802261972,-0.10593611567812433
train/morobot-s_Linearachse_gray/morobot-s_Linearachse_gray_view_0107.png,morobot-s_Linearachse_gray,46.49878125754766,52.51619393484872,115.00224297655436,0.8999532264279857,-0.3392406081851919,-0.09659788072287465,0.2562593402002145
val/morobot-s_Achse-3B-rrr_gray/morobot-s_Achse-3B-rrr_gray_view_0107.png,morobot-s_Achse-3B-rrr_gray,88.65402853843695,95.12405624252757,202.5990549300071,0.8999532264279857,-0.3392406081851919,-0.09659788072287465,0.2562593402002145
train/morobot-s_Achse-3A_yellow/morobot-s_Achse-3A_yellow_view_0105.png,morobot-s_Achse-3A_yellow,92.38609800959435,-63.52894609769653,211.4354259862779,-0.4391153352676192,0.8672818009925071,0.20923082802261972,-0.10593611567812433
train/morobot-s_Achse-3B_yellow/morobot-s_Achse-3B_yellow_view_0106.png,morobot-s_Achse-3B_yellow,-111.05762727877365,-11.85126377557252,206.97049788380397,0.6457662765232741,0.7197123842933829,0.18976226203563099,0.17026533383845496
val/morobot-s_Achse-3B-rrr_yellow/morobot-s_Achse-3B-rrr_yellow_view_0107.png,morobot-s_Achse-3B-rrr_yellow,88.65402853843695,95.12405624252757,202.5990549300071,0.8999532264279857,-0.3392406081851919,-0.09659788072287465,0.2562593402002145
train/morobot-s_Achse-1B_gray/morobot-s_Achse-1B_gray_view_0106.png,morobot-s_Achse-1B_gray,-118.70949863070655,-11.898200036699556,192.8421154844046,0.6457662765232741,0.719712384293383,0.189762262035631,0.170265333838455
train/morobot-s_Linearachse_gray/morobot-s_Linearachse_gray_view_0108.png,morobot-s_Linearachse_gray,1.7013982359970987,-74.51032052984695,112.33739009301112,-0.009883344614264109,0.9565052637070199,0.2915320322968306,-0.0030123321330397866
val/morobot-s_Achse-3B-rrr_gray/morobot-s_Achse-3B-rrr_gray_view_0108.png,morobot-s_Achse-3B-rrr_gray,8.44592535058343,-132.31234947064308,197.82773168193123,-0.009883344614264112,0.9565052637070199,0.2915320322968306,-0.0030123321330397875
train/morobot-s_Achse-3A_yellow/morobot-s_Achse-3A_yellow_view_0106.png,morobot-s_Achse-3A_yellow,-111.64585854643138,-11.991885354932984,206.6776293489542,0.6457662765232741,0.7197123842933829,0.18976226203563099,0.17026533383845496
val/morobot-s_Achse-3B_yellow/morobot-s_Achse-3B_yellow_view_0107.png,morobot-s_Achse-3B_yellow,88.52591396254755,95.08561463627021,202.20661370092654,0.8999532264279857,-0.3392406081851919,-0.09659788072287467,0.2562593402002145
train/morobot-s_Achse-3B-rrr_yellow/morobot-s_Achse-3B-rrr_yellow_view_0108.png,morobot-s_Achse-3B-rrr_yellow,8.44592535058343,-132.31234947064308,197.82773168193123,-0.009883344614264112,0.9565052637070199,0.2915320322968306,-0.0030123321330397875
val/morobot-s_Achse-1B_gray/morobot-s_Achse-1B_gray_view_0107.png,morobot-s_Achse-1B_gray,68.0678078908136,88.17709672052648,188.3839048988811,0.8999532264279857,-0.3392406081851919,-0.09659788072287467,0.2562593402002145
train/morobot-s_Linearachse_gray/morobot-s_Linearachse_gray_view_0109.png,morobot-s_Linearachse_gray,-53.794628556203655,56.30488294583237,109.67253720946792,0.8830471331221476,0.35387534625169376,0.11465363291886456,0.2861023321444728
train/morobot-s_Achse-3B-rrr_gray/morobot-s_Achse-3B-rrr_gray_view_0109.png,morobot-s_Achse-3B-rrr_gray,-90.91771473802127,101.90756765866263,193.05640843385538,0.8830471331221476,0.35387534625169376,0.11465363291886456,0.2861023321444728
train/morobot-s_Achse-3A_yellow/morobot-s_Achse-3A_yellow_view_0107.png,morobot-s_Achse-3A_yellow,87.68264419008052,94.80834340429058,201.91983271163053,0.8999532264279857,-0.3392406081851919,-0.09659788072287465,0.2562593402002145
train/morobot-s_Achse-3B_yellow/morobot-s_Achse-3B_yellow_view_0108.png,morobot-s_Achse-3B_yellow,8.442864827424243,-131.99619044252051,197.4427295180491,-0.009883344614264109,0.9565052637070199,0.2915320322968306,-0.003012332133039786
train/morobot-s_Achse-3B-rrr_yellow/morobot-s_Achse-3B-rrr_yellow_view_0109.png,morobot-s_Achse-3B-rrr_yellow,-90.91771473802127,101.90756765866263,193.05640843385538,0.8830471331221476,0.35387534625169376,0.11465363291886456,0.2861023321444728
train/morobot-s_Achse-1B_gray/morobot-s_Achse-1B_gray_view_0108.png,morobot-s_Achse-1B_gray,-6.8767297321719605,-124.33405349189482,183.9256943133576,-0.009883344614264109,0.9565052637070199,0.2915320322968306,-0.0030123321330397866
train/morobot-s_Linearachse_gray/morobot-s_Linearachse_gray_view_0110.png,morobot-s_Linearachse_gray,81.67512739182699,-5.66721001209751,107.00768432592471,-0.646217280369933,0.6909437216961217,0.2366605158512932,-0.22134091406018855
train/morobot-s_Achse-3B-rrr_gray/morobot-s_Achse-3B-rrr_gray_view_0110.png,morobot-s_Achse-3B-rrr_gray,151.63601119471468,-9.051235991668134,188.28508518577948,-0.646217280369933,0.6909437216961217,0.23666051585129327,-0.22134091406018863
train/morobot-s_Achse-3A_yellow/morobot-s_Achse-3A_yellow_view_0108.png,morobot-s_Achse-3A_yellow,7.70192945079447,-131.98328442002074,197.16203607430685,-0.009883344614264109,0.9565052637070199,0.2915320322968306,-0.0030123321330397866
train/morobot-s_Achse-3B_yellow/morobot-s_Achse-3B_yellow_view_0109.png,morobot-s_Achse-3B_yellow,-90.76585542897844,101.85854974451848,192.6788453351717,0.8830471331221476,0.35387534625169387,0.11465363291886456,0.2861023321444728
val/morobot-s_Achse-3B-rrr_yellow/morobot-s_Achse-3B-rrr_yellow_view_0110.png,morobot-s_Achse-3B-rrr_yellow,151.63601119471468,-9.051235991668134,188.28508518577948,-0.646217280369933,0.6909437216961217,0.23666051585129327,-0.22134091406018863
train/morobot-s_Achse-1B_gray/morobot-s_Achse-1B_gray_view_0109.png,morobot-s_Achse-1B_gray,-99.71974392908352,94.51544791369463,179.46748372783415,0.8830471331221476,0.35387534625169387,0.11465363291886457,0.2861023321444729
train/morobot-s_Linearachse_gray/morobot-s_Linearachse_gray_view_0111.png,morobot-s_Linearachse_gray,-66.21870899965866,-53.31760143364025,104.34283144238148,0.4075131687045138,0.8478991787544121,0.3056479585546381,0.1468990314174406
train/morobot-s_Achse-3B-rrr_gray/morobot-s_Achse-3B-rrr_gray_view_0111.png,morobot-s_Achse-3B-rrr_gray,-113.1625839470874,-94.36754811289397,183.5137619377036,0.4075131687045138,0.8478991787544121,0.3056479585546381,0.1468990314174406
train/morobot-s_Achse-3A_yellow/morobot-s_Achse-3A_yellow_view_0109.png,morobot-s_Achse-3A_yellow,-91.3800166060882,101.57262369444898,192.40423943698318,0.8830471331221476,0.35387534625169376,0.11465363291886456,0.2861023321444728
train/morobot-s_Achse-3B_yellow/morobot-s_Achse-3B_yellow_view_0110.png,morobot-s_Achse-3B_yellow,151.40970015404037,-8.927255822936898,187.91496115229424,-0.646217280369933,0.6909437216961217,0.23666051585129325,-0.22134091406018858
train/morobot-s_Achse-3B-rrr_yellow/morobot-s_Achse-3B-rrr_yellow_view_0111.png,morobot-s_Achse-3B-rrr_yellow,-113.1625839470874,-94.36754811289397,183.5137619377036,0.4075131687045138,0.8478991787544121,0.3056479585546381,0.1468990314174406
val/morobot-s_Achse-1B_gray/morobot-s_Achse-1B_gray_view_0110.png,morobot-s_Achse-1B_gray,126.91666955381372,-9.161810421383345,175.0092731423107,-0.646217280369933,0.6909437216961217,0.23666051585129325,-0.22134091406018858
train/morobot-s_Linearachse_gray/morobot-s_Linearachse_gray_view_0112.png,morobot-s_Linearachse_gray,13.720165880054992,86.87485162618573,101.67797855883825,0.9326279043145728,-0.07214701722045203,-0.027269009342915793,0.3525002143679575
train/morobot-s_Achse-3B-rrr_gray/morobot-s_Achse-3B-rrr_gray_view_0112.png,morobot-s_Achse-3B-rrr_gray,29.965096569171813,156.6419971494138,178.74243868962773,0.9326279043145728,-0.07214701722045203,-0.027269009342915793,0.3525002143679575
val/morobot-s_Achse-3A_yellow/morobot-s_Achse-3A_yellow_view_0110.png,morobot-s_Achse-3A_yellow,150.48607412219806,-9.071613855772698,187.6464427996595,-0.646217280369933,0.6909437216961217,0.23666051585129325,-0.22134091406018858
train/morobot-s_Achse-3B_yellow/morobot-s_Achse-3B_yellow_view_0111.png,morobot-s_Achse-3B_yellow,-112.97604221898108,-94.11054958104589,183.1510769694168,0.4075131687045138,0.8478991787544121,0.3056479585546381,0.1468990314174406
train/morobot-s_Achse-3B-rrr_yellow/morobot-s_Achse-3B-rrr_yellow_view_0112.png,morobot-s_Achse-3B-rrr_yellow,29.965096569171813,156.6419971494138,178.74243868962773,0.9326279043145728,-0.07214701722045203,-0.027269009342915793,0.3525002143679575
train/morobot-s_Achse-1B_gray/morobot-s_Achse-1B_gray_view_0111.png,morobot-s_Achse-1B_gray,-120.50481889155581,-88.8793365751732,170.5510625567872,0.4075131687045138,0.8478991787544121,0.3056479585546381,0.14689903141744062
train/morobot-s_Linearachse_gray/morobot-s_Linearachse_gray_view_0113.png,morobot-s_Linearachse_gray,50.61976228465472,-76.01794667497762,99.01312567529504,-0.26916617209270327,0.8902525326001389,0.3516997408837861,-0.1063357525119267
train/morobot-s_Achse-3B-rrr_gray/morobot-s_Achse-3B-rrr_gray_view_0113.png,morobot-s_Achse-3B-rrr_gray,96.03249685874886,-135.01169986258842,173.97111544155186,-0.2691661720927033,0.8902525326001389,0.3516997408837861,-0.1063357525119267
train/morobot-s_Achse-3A_yellow/morobot-s_Achse-3A_yellow_view_0111.png,morobot-s_Achse-3A_yellow,-113.5618220336036,-94.14605585316195,182.88864616233582,0.4075131687045138,0.8478991787544121,0.3056479585546381,0.1468990314174406
train/morobot-s_Achse-3B_yellow/morobot-s_Achse-3B_yellow_view_0112.png,morobot-s_Achse-3B_yellow,29.928485077153816,156.50764169505052,178.38719278653937,0.9326279043145728,-0.07214701722045201,-0.02726900934291579,0.3525002143679575
train/morobot-s_Achse-3B-rrr_yellow/morobot-s_Achse-3B-rrr_yellow_view_0113.png,morobot-s_Achse-3B-rrr_yellow,96.03249685874886,-135.01169986258842,173.97111544155186,-0.2691661720927033,0.8902525326001389,0.3516997408837861,-0.1063357525119267
val/morobot-s_Achse-1B_gray/morobot-s_Achse-1B_gray_view_0112.png,morobot-s_Achse-1B_gray,13.230270345236603,145.65799270913686,166.0928519712637,0.9326279043145728,-0.07214701722045204,-0.027269009342915793,0.3525002143679575
train/morobot-s_Achse-3B-rrr_gray/morobot-s_Achse-3B-rrr_gray_view_0114.png,morobot-s_Achse-3B-rrr_gray,-157.40903095589786,40.974189097256826,169.199792193476,0.7279604603575532,0.5701522324397398,0.23479658331251607,0.29978419648935584
train/morobot-s_Linearachse_gray/morobot-s_Linearachse_gray_view_0114.png,morobot-s_Linearachse_gray,-90.93098812380319,22.272711759594856,96.34827279175181,0.7279604603575534,0.5701522324397399,0.2347965833125161,0.29978419648935584
val/morobot-s_Achse-3B_yellow/morobot-s_Achse-3B_yellow_view_0113.png,morobot-s_Achse-3B_yellow,95.89287836580215,-134.6913322234548,173.62330860366194,-0.26916617209270327,0.8902525326001389,0.35169974088378614,-0.10633575251192671
train/morobot-s_Achse-3A_yellow/morobot-s_Achse-3A_yellow_view_0112.png,morobot-s_Achse-3A_yellow,29.160094227846738,156.15188211755904,178.13084952501214,0.9326279043145728,-0.07214701722045203,-0.027269009342915793,0.3525002143679575
train/morobot-s_Achse-3B-rrr_yellow/morobot-s_Achse-3B-rrr_yellow_view_0114.png,morobot-s_Achse-3B-rrr_yellow,-157.40903095589786,40.974189097256826,169.199792193476,0.7279604603575532,0.5701522324397398,0.23479658331251607,0.29978419648935584
train/morobot-s_Achse-1B_gray/morobot-s_Achse-1B_gray_view_0113.png,morobot-s_Achse-1B_gray,74.96207261786381,-126.85626208387411,161.63464138574022,-0.26916617209270327,0.8902525326001389,0.35169974088378614,-0.10633575251192671
train/morobot-s_Achse-3B-rrr_gray/morobot-s_Achse-3B-rrr_gray_view_0115.png,morobot-s_Achse-3B-rrr_gray,157.26054544491254,83.45997279914002,164.42846894540008,0.7905310186683137,-0.46910628702164936,-0.2009133282506655,0.338576187188704
train/morobot-s_Linearachse_gray/morobot-s_Linearachse_gray_view_0115.png,morobot-s_Linearachse_gray,84.81651093176463,46.001635020707894,93.68341990820858,0.7905310186683137,-0.46910628702164936,-0.20091332825066546,0.338576187188704
val/morobot-s_Achse-3B_yellow/morobot-s_Achse-3B_yellow_view_0114.png,morobot-s_Achse-3B_yellow,-157.1535037101512,41.020173628411776,168.8594244207845,0.7279604603575532,0.5701522324397398,0.23479658331251607,0.29978419648935584
